transcriptID;"concat(""<a href=http://www.ncbi.nlm.nih.gov/pubmed/"",pubmedID,"">"",pubmedID,""</a>"")";Author;Title;Year
79;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22369889>22369889</a>";Tani;"Genome-wide determination of RNA stability reveals hundreds of short-lived noncoding transcripts in mammals.";2012
92;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22369889>22369889</a>";Tani;"Genome-wide determination of RNA stability reveals hundreds of short-lived noncoding transcripts in mammals.";2012
234;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
81;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
207;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
101;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
259;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
214;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
105;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
105;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
255;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
159;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
160;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
248;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
248;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
248;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19001483>19001483</a>";Sharova;"Database for mRNA half-life of 19 977 genes obtained by DNA microarray analysis of pluripotent and differentiating mouse embryonic stem cells.";2009
92;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
92;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
120;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
120;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
161;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
161;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
160;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
162;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
162;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
159;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
155;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
155;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19561200>19561200</a>";Friedel;"Conserved principles of mammalian transcriptional regulation revealed by RNA half-life.";2009
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20729808>20729808</a>";Bernard;"A long nuclear-retained non-coding RNA regulates synaptogenesis by modulating gene expression.";2010
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22369889>22369889</a>";Tani;"Genome-wide determination of RNA stability reveals hundreds of short-lived noncoding transcripts in mammals.";2012
265;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21558391>21558391</a>";Khaitan;"The melanoma-upregulated long noncoding RNA SPRY4-IT1 modulates apoptosis and invasion.";2011
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20937273>20937273</a>";Tano;"MALAT-1 enhances cell motility of lung adenocarcinoma cells by influencing the expression of motility-related genes.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20833368>20833368</a>";Hasegawa;"The matrix protein hnRNP U is required for chromosomal localization of Xist RNA.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/11780141>11780141</a>";Wutz;"Chromosomal silencing and localization are mediated by different domains of Xist RNA.";2002
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/2034278>2034278</a>";Borsani;"Characterization of a murine gene expressed from the inactive X chromosome.";1991
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/2034279>2034279</a>";Brockdorff;"Conservation of position and exclusive expression of mouse Xist from the inactive X chromosome.";1991
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/1985261>1985261</a>";Brown;"A gene from the region of the human X inactivation centre is expressed exclusively from the inactive X chromosome.";1991
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/1423610>1423610</a>";Brockdorff;"The product of the mouse Xist gene is a 15 kb inactive X-specific transcript containing no conserved ORF and located in the nucleus.";1992
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/18575625>18575625</a>";Elisaphenko;"A dual origin of the Xist gene from a protein-coding gene and a set of transposable elements.";2008
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/9335338>9335338</a>";Sheardown;"Stabilization of Xist RNA mediates initiation of X chromosome inactivation.";1997
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/15226823>15226823</a>";Blackshaw;"Genomic analysis of mouse retinal development.";2004
266;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21925392>21925392</a>";Bertani;"The noncoding RNA Mistral activates Hoxa6 and Hoxa7 expression and stem cell differentiation by recruiting MLL1 to chromatin.";2011
267;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21642992>21642992</a>";Hung;"Extensive and coordinated transcription of noncoding RNAs within cell-cycle promoters.";2011
268;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22336714>22336714</a>";Hekimoglu-Balkan;"Intergenic Polycomb target sites are dynamically marked by non-coding transcription during lineage commitment.";2012
269;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22336714>22336714</a>";Hekimoglu-Balkan;"Intergenic Polycomb target sites are dynamically marked by non-coding transcription during lineage commitment.";2012
93;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22196729>22196729</a>";Ulitsky;"Conserved function of lincRNAs in vertebrate embryonic development despite rapid sequence evolution.";2011
270;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22196729>22196729</a>";Ulitsky;"Conserved function of lincRNAs in vertebrate embryonic development despite rapid sequence evolution.";2011
270;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22406755>22406755</a>";Clark;"Genome-wide analysis of long noncoding RNA stability.";2012
271;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22196729>22196729</a>";Ulitsky;"Conserved function of lincRNAs in vertebrate embryonic development despite rapid sequence evolution.";2011
157;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21179090>21179090</a>";Graveley;"The developmental transcriptome of Drosophila melanogaster.";2011
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/11481485>11481485</a>";Beletskii;"PNA interference mapping demonstrates functional domains in the noncoding RNA Xist.";2001
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21276761>21276761</a>";Bruck;"Meta-analysis of the heterogeneity of X chromosome inactivation in human pluripotent stem cells.";2011
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21541345>21541345</a>";Chaumeil;"Evolution from XIST-independent to XIST-controlled X-chromosome inactivation: epigenetic modifications in distantly related mammals.";2011
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/11352938>11352938</a>";Csankovszki;"Synergism of Xist RNA, DNA methylation, and histone hypoacetylation in maintaining X chromosome inactivation.";2001
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/10431231>10431231</a>";Csankovszki;"Conditional deletion of Xist disrupts histone macroH2A localization but not maintenance of X inactivation.";1999
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/17333538>17333538</a>";Davidow;"The search for a marsupial XIC reveals a break with vertebrate synteny.";2007
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/16778056>16778056</a>";Duret;"The Xist RNA gene evolved in eutherians by pseudogenization of a protein-coding gene.";2006
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/18340642>18340642</a>";Hall;"X-inactivation reveals epigenetic anomalies in most hESC but identifies sublines that initiate as expected.";2008
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19898493>19898493</a>";Hanna;"Direct cell reprogramming is a stochastic process amenable to acceleration.";2009
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/17333539>17333539</a>";Hore;"The region homologous to the X-chromosome inactivation centre has been disrupted in marsupial and monotreme mammals.";2007
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21123648>21123648</a>";Kaneko;"Phosphorylation of the PRC2 component Ezh2 is cell cycle-regulated and up-regulates its binding to ncRNA.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19164542>19164542</a>";Kanellopoulou;"X chromosome inactivation in the absence of Dicer.";2009
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20542000>20542000</a>";Kanhere;"Short RNAs are transcribed from repressed polycomb target genes and interact with polycomb repressive complex-2.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20471072>20471072</a>";Lengner;"Derivation of pre-X inactivation human embryonic stem cells under physiological oxygen concentrations.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/9009199>9009199</a>";Marahrens;"Xist-deficient mice are defective in dosage compensation but not spermatogenesis.";1997
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20532033>20532033</a>";"Moreira de Mello";"Random X inactivation and extensive mosaicism in human placenta revealed by analysis of allele-specific gene expression along the X chromosome.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/18339804>18339804</a>";Shen;"X-inactivation in female human embryonic stem cells is in a nonrandom pattern and prone to epigenetic alterations.";2008
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/18339803>18339803</a>";Silva;"X-chromosome inactivation and epigenetic fluidity in human embryonic stem cells.";2008
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20727844>20727844</a>";Tchieu;"Female human iPSCs retain an inactive X chromosome.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21074045>21074045</a>";Marchetto;"A model for neural development and treatment of Rett syndrome using human induced pluripotent stem cells.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/8538762>8538762</a>";Penny;"Requirement for Xist in X chromosome inactivation.";1996
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/10882105>10882105</a>";Wutz;"A shift from reversible to irreversible X inactivation is triggered during ES cell differentiation.";2000
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21135235>21135235</a>";Sarma;"Locked nucleic acids (LNAs) reveal sequence requirements and kinetics of Xist RNA localization to the X chromosome.";2010
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/17333537>17333537</a>";Shevchenko;"Genes flanking Xist in mouse and human are separated on the X chromosome in American marsupials.";2007
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21113679>21113679</a>";Zhao;"Molecular and DNA methylation analysis of Peg10 and Xist gene in sheep.";2011
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21471966>21471966</a>";Okamoto;"Eutherian mammals use diverse strategies to initiate X-chromosome inactivation during development.";2011
272;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21127216>21127216</a>";Heo;"Vernalization-mediated epigenetic silencing by a long intronic noncoding RNA.";2011
185;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21127216>21127216</a>";Heo;"Vernalization-mediated epigenetic silencing by a long intronic noncoding RNA.";2011
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22722828>22722828</a>";Grant;"Rsx is a metatherian RNA with Xist-like properties in X-chromosome inactivation.";2012
273;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
274;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
275;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
276;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
277;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
278;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/20887892>20887892</a>";Ørom;"Long noncoding RNAs with enhancer-like function in human cells.";2010
276;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21890647>21890647</a>";Cabili;"Integrative annotation of human large intergenic noncoding RNAs reveals global properties and specific subclasses.";2011
279;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22000014>22000014</a>";Cesana;"A long noncoding RNA controls muscle differentiation by functioning as a competing endogenous RNA.";2011
273;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22955988>22955988</a>";Derrien;"The GENCODE v7 catalog of human long noncoding RNAs: Analysis of their gene structure, evolution, and expression.";2012
275;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22955988>22955988</a>";Derrien;"The GENCODE v7 catalog of human long noncoding RNAs: Analysis of their gene structure, evolution, and expression.";2012
160;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22955988>22955988</a>";Derrien;"The GENCODE v7 catalog of human long noncoding RNAs: Analysis of their gene structure, evolution, and expression.";2012
120;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22202438>22202438</a>";Johnson;"Long non-coding RNAs in Huntington's disease neurodegeneration.";2012
105;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22202438>22202438</a>";Johnson;"Long non-coding RNAs in Huntington's disease neurodegeneration.";2012
104;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22202438>22202438</a>";Johnson;"Long non-coding RNAs in Huntington's disease neurodegeneration.";2012
280;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/21326235>21326235</a>";Xu;"Antisense expression increases gene expression variability and locus interdependency.";2011
280;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/19169243>19169243</a>";Xu;"Bidirectional promoters generate pervasive transcription in yeast.";2009
281;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/23435381>23435381</a>";Johnsson;"A pseudogene long-noncoding-RNA network regulates PTEN transcription and translation in human cells.";2013
187;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/23435381>23435381</a>";Johnsson;"A pseudogene long-noncoding-RNA network regulates PTEN transcription and translation in human cells.";2013
262;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/23446346>23446346</a>";Hansen;"Natural RNA circles function as efficient microRNA sponges.";2013
282;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22964823>22964823</a>";Sekido;"Genetic control of testis development.";2013
282;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/7684656>7684656</a>";Capel;"Circular transcripts of the testis-determining gene Sry in adult mouse testis.";1993
282;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/23446346>23446346</a>";Hansen;"Natural RNA circles function as efficient microRNA sponges.";2013
282;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/8566785>8566785</a>";Dubin;"Inverted repeats are necessary for circularization of the mouse testis Sry transcript.";1995
282;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/9369180>9369180</a>";Dolci;"Identification of a promoter region generating Sry circular transcripts both in germ cells from male adult mice and in male mouse embryonal gonads.";1997
262;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/23446348>23446348</a>";Memczak;"Circular RNAs are a large class of animal RNAs with regulatory potency.";2013
122;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22659877>22659877</a>";Guil;"Intronic RNAs mediate EZH2 regulation of epigenetic targets.";2012
119;"<a href=http://www.ncbi.nlm.nih.gov/pubmed/22659877>22659877</a>";Guil;"Intronic RNAs mediate EZH2 regulation of epigenetic targets.";2012
